DTXSID,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,HIT CALL,PXR_Emax,PXR_assay
DTXSID4046602,70-00-8,C10H11F3N2O5,296.062006,Inactive,0,0
DTXSID4046604,55750-06-6,C25H32N6O5,496.243418,Inactive,0,0
DTXSID4046606,147228-81-7,C23H46ClNO2,403.321707,Inactive,0,0
DTXSID4046652,33490-33-4,C25H44N14O7,652.35174,Inactive,0,0
DTXSID4046739,103878-83-7,C8H11Cl2N3O,235.027917,Inactive,0,0
DTXSID4046810,152946-68-4,C14H14Cl2N4OS,356.026538,Inactive,0,0
DTXSID4046864,62288-83-9,C48H68N14O14S2,1128.448085,Inactive,0,0
DTXSID4046949,53-60-1,C17H21ClN2S,320.111398,Active,24.20892054,1.498690088
DTXSID4046999,1466-76-8,C9H10O4,182.057909,Inactive,0,0
DTXSID4047040,27253-29-8,, ,Active,44.78119533,0.62985075
DTXSID4047042,79-69-6,C14H22O,206.167065,Active,111.619676,0.914453231
DTXSID4047044,106-33-2,C14H28O2,228.20893,Inactive,0,0
DTXSID4047046,15706-73-7,C9H18O2,158.13068,Inactive,0,0
DTXSID4047090,13708-12-8,C9H8N2,144.068748,Inactive,0,0
DTXSID4047092,488-10-8,C11H16O,164.120115,Inactive,0,0
DTXSID4047094,94-02-0,C11H12O3,192.078644,Active,35.56252224,0.778413812
DTXSID4047096,142-64-3,C4H12Cl2N2,158.037754,Inactive,0,0
DTXSID4047098,16251-77-7,C10H12O,148.088815,Active,83.32347111,0.679125283
DTXSID4047121,4265-16-1,C9H6O2,146.036779,Inactive,0,0
DTXSID4047123,143-13-5,C11H22O2,186.16198,Inactive,0,0
DTXSID4047125,50816-18-7,C12H22O2,198.16198,Inactive,0,0
DTXSID4047127,16587-71-6,C11H20O,168.151415,Inactive,0,0
DTXSID4047129,2349-14-6,C11H18O2,182.13068,Active,43.28116382,0.67219326
DTXSID4047173,867-81-2,C9H16NNaO5,241.092617,Inactive,0,0
DTXSID4047177,644-08-6,C13H12,168.0939,Inactive,0,0
DTXSID4047179,25339-09-7,, ,Inactive,0,0
DTXSID4047200,17283-81-7,C13H22O,194.167065,Inactive,0,0
DTXSID4047202,502-61-4,C15H24,204.187801,Active,111.1989901,0.799438203
DTXSID4047206,60125-24-8,C10H10O2,162.06808,Inactive,0,0
DTXSID4047252,186392-65-4,C23H24ClN3O5,457.140449,Inactive,0,0
DTXSID4047254,220860-50-4,C18H17N3O3,323.126991,Active,48.96781741,0.960029716
DTXSID4047258,124378-77-4,C24H32N2O3,396.241293,Inactive,0,0
DTXSID4047331,331623-06-4,C31H31NNa2O7,575.189591,Inactive,0,0
DTXSID4047333,NOCAS_47333,C22H30N4O2,382.236876,Inactive,0,0
DTXSID4047335,851916-42-2,C28H40F3N3O7,587.281835,Inactive,0,0
DTXSID4047337,1061517-62-1,C34H31N4NaO4,582.2243,Active,176.1199623,0.595873926
DTXSID4047339,181640-09-5,C33H39ClF2N4O3,612.267875,Active,68.40445323,1.120305878
DTXSID4047381,NOCAS_47381,C21H27BrClFN2O2S,504.064918,Active,23.93202909,2.213191299
DTXSID4047383,1437319-46-4,C25H23ClN5NaO4S,547.105697,Inactive,0,0
DTXSID4047385,NOCAS_47385,C28H37ClN6O6,588.246311,Inactive,0,0
DTXSID4047387,NOCAS_47387,C35H38Cl2FN3O7,701.207084,Active,97.84471963,1.113378623
DTXSID4047389,433212-21-6,C25H35ClN2O7S,542.18535,Inactive,0,0
DTXSID4047410,78-37-5,C19H24O2,284.17763,Active,67.63835903,0.778413812
DTXSID4047412,104-27-8,C12H14O2,190.09938,Active,38.01017417,0.582737449
DTXSID4047414,16491-24-0,C10H16O2,168.11503,Active,46.24575824,0.548216567
DTXSID4047416,1118-39-4,C12H20O2,196.14633,Inactive,0,0
DTXSID4047418,28069-74-1,C10H20O2,172.14633,Inactive,0,0
DTXSID4047462,13466-78-9,C10H16,136.125201,Active,59.75526418,0.778413812
DTXSID4047464,15707-23-0,C7H10N2,122.084398,Inactive,0,0
DTXSID4047466,109-59-1,C5H12O2,104.08373,Inactive,0,0
DTXSID4047468,2219-82-1,C11H16O,164.120115,Active,30.62449804,0.625888038
DTXSID4047543,57646-30-7,C17H19NO4,301.131408,Active,53.02959052,1.216961637
DTXSID4047545,116296-31-2,C13H26O2S,246.165351,Inactive,0,0
DTXSID4047547,141-92-4,C12H26O3,218.188195,Inactive,0,0
DTXSID4047549,6290-17-1,C9H16O4,188.104859,Inactive,0,0
DTXSID4047591,79-78-7,C16H24O,232.182715,Active,98.22310821,1.033969642
DTXSID4047593,99-83-2,C10H16,136.125201,Active,77.79500103,0.949729103
DTXSID4047597,9003/11/6,, ,Inactive,0,0
DTXSID4047599,10032-15-2,C11H22O2,186.16198,Inactive,0,0
DTXSID4047620,109-08-0,C5H6N2,94.053098,Inactive,0,0
DTXSID4047622,109-29-5,C16H30O2,254.22458,Inactive,0,0
DTXSID4047624,109-42-2,C15H28O2,240.20893,Inactive,0,0
DTXSID4047628,2550-40-5,C12H22S2,230.116293,Inactive,0,0
DTXSID4047670,2497-21-4,C6H10O,98.073165,Active,46.06928458,1.330764329
DTXSID4047672,272451-65-7,C23H22F7IN2O4S,682.02332,Active,60.45444032,1.452859797
DTXSID4047674,28664-35-9,C6H8O3,128.047344,Inactive,0,0
DTXSID4047678,34413-35-9,C8H10N2,134.084398,Inactive,0,0
DTXSID4047703,65416-14-0,C10H12O4,196.073559,Inactive,0,0
DTXSID4047705,6707-60-4,C15H28O3,256.203845,Inactive,0,0
DTXSID4047707,67952-65-2,C6H8N2S,140.040819,Inactive,0,0
DTXSID4047709,68606-83-7,, ,Active,78.69683569,1.293134887
DTXSID4047838,134-80-5,C13H20ClNO,241.123342,Inactive,0,0
DTXSID4047880,13020-57-0,C13H10O2,198.06808,Active,95.56783831,0.73617836
DTXSID4047882,17696-62-7,C13H10O3,214.062994,Inactive,0,0
DTXSID4047884,331717-63-6,C7H11N3S,169.067369,Inactive,0,0
DTXSID4047886,41351-30-8,C15H14O4,258.089209,Active,64.41230502,0.704622602
DTXSID4047888,321746-49-0,C8H15F6NO4S3,399.00674,Inactive,0,0
DTXSID4047911,174501-64-5,C8H15F6N2P,284.087704,Inactive,0,0
DTXSID4047913,433337-23-6,C16H27F6N3O4S2,503.134718,Active,62.53512599,1.833235826
DTXSID4047915,244193-56-4,C14H27BF4N2,310.220342,Active,82.07955769,1.668495933
DTXSID4047917,404001-48-5,C18H31F6N3O4S2,531.166018,Active,37.91475578,1.987974194
DTXSID4047919,219947-93-0,C16H31F6N2P,396.212905,Active,43.13586078,2.105767458
DTXSID4047961,42019-78-3,C13H9ClO2,232.029107,Active,210.8531082,0.668402671
DTXSID4047963,843-55-0,C18H20O2,268.14633,Active,259.6457854,0.919960776
DTXSID4047965,145022-44-2,C7H11F3N2O3S,260.044248,Inactive,0,0
DTXSID4047967,174899-82-2,C8H11F6N3O4S2,391.009517,Inactive,0,0
DTXSID4047969,2174-16-5,C13H21NO6,287.136887,Inactive,0,0
DTXSID4048191,13680-35-8,C21H30N2,310.240899,Active,152.0809531,1.511525034
DTXSID4048193,1625-91-8,C20H26,266.203451,Inactive,0,0
DTXSID4048195,18979-55-0,C12H18O2,194.13068,Active,166.7435296,0.729461875
DTXSID4048199,4344-55-2,C10H15NO,165.115364,Active,58.48400228,0.665532227
DTXSID4048511,1062243-51-9,C27H35F2N7O3,543.276944,Active,232.4254687,1.427831899
DTXSID4048513,825643-57-0,C30H30F7N3O3,613.217539,Active,34.38735266,2.214503458
DTXSID4048519,686756-87-6,C22H20BrN5O4,497.069867,Active,51.16905728,3.443026112
DTXSID4048644,223652-90-2,C24H26F2N2O8S,540.137793,Inactive,0,0
DTXSID4048690,868540-17-4,C40H57N5O7,719.425799,Active,98.25320917,3.938758622
DTXSID4048692,69388-79-0,C14H21NO7S,347.103873,Inactive,0,0
DTXSID4048694,5467-78-7,C7H7N5,161.070145,Inactive,0,0
DTXSID4048696,963-14-4,C12H14N4O3S,294.078662,Inactive,0,0
DTXSID4048698,7281/4/1,C21H38BrN,383.218763,Inactive,0,0
DTXSID4048721,20684-06-4,C20H28ClN5O3,421.188067,Inactive,0,0
DTXSID4048725,64241-34-5,C12H21N5O3,283.16444,Inactive,0,0
DTXSID4048727,94-37-1,C12H20N2S4,320.050933,Active,32.25922833,2.070085732
DTXSID4048773,251565-85-2,C20H24O7S,408.124274,Inactive,0,0
DTXSID4048777,16488-48-5,C17H29ClN2O2,328.191756,Active,56.74849111,0.979424137
DTXSID4048800,21590-92-1,C23H29N3O2,379.225977,Active,155.6041314,1.888957186
DTXSID4048802,103922-33-4,C19H24N4O3,356.184841,Inactive,0,0
DTXSID4048804,101001-34-7,C25H24N2O4S,448.145678,Active,40.7034156,1.114978567
DTXSID4048806,120958-90-9,C18H29N3O2,319.225977,Active,27.99387332,1.2099233
DTXSID4048808,3979-76-8,C8H14N2O4S,234.067428,Inactive,0,0
DTXSID4048850,41653-21-8,C16H22N2O3,290.163043,Active,124.1070695,0.98232031
DTXSID4048852,118635-52-2,C20H22N2O4,354.157957,Active,75.69912351,1.033686317
DTXSID4048854,841-73-6,C14H22N2O3,266.163043,Inactive,0,0
DTXSID4048856,116287-13-9,C15H19ClF3NO,321.110726,Active,75.83224243,0.816299427
DTXSID4048858,33401-94-4,C15H20N2O6S,356.104208,Inactive,0,0
DTXSID4048933,5156-58-1,C21H27ClN2O,358.181191,Active,83.74232584,1.025620855
DTXSID4048935,117332-94-2,C21H29ClN2OS,392.168912,Active,123.8698406,0.905997111
DTXSID4048937,117332-93-1,C19H25ClN2OS,364.137612,Active,75.47016004,1.14934635
DTXSID4048983,84878-61-5,C47H83NO17,933.5661,Active,39.34677731,2.490514045
DTXSID4049032,147-93-3,C7H6O2S,154.008851,Inactive,0,0
DTXSID4049034,10338-51-9,C14H20O7,300.120903,Inactive,0,0
DTXSID4049036,5502-69-2,C16H20Cl2N2,310.100354,Inactive,0,0
DTXSID4049038,1956/6/4,C4H6N4O,126.054161,Inactive,0,0
DTXSID4049080,66871-56-5,C11H16N4O,220.132411,Inactive,0,0
DTXSID4049082,19216-56-9,C19H21N5O4,383.159354,Active,33.72473865,1.303796728
DTXSID4049240,2009-83-8,C6H13ClO,136.065493,Inactive,0,0
DTXSID4049242,203866-13-1,C10H16FNO4,233.106336,Inactive,0,0
DTXSID4049244,20445-94-7,C18H42O4P2,384.255834,Inactive,0,0
DTXSID4049246,216300-12-8,C7H13F6N2P,270.072054,Inactive,0,0
DTXSID4049248,219947-94-1,C18H35F6N2P,424.244205,Inactive,0,0
DTXSID4049290,382150-50-7,C12H19F6N3O4S2,447.072117,Active,59.34488907,0.819552132
DTXSID4049292,390423-43-5,C10H14F3NO3S,285.064649,Inactive,0,0
DTXSID4049294,3938-95-2,C7H14O2,130.09938,Inactive,0,0
DTXSID4049296,401788-99-6,C10H16F6NP,295.092455,Active,475.36529,1.755485635
DTXSID4049298,404001-50-9,C22H39F6N3O4S2,587.228618,Active,26.44497659,2.251863635
DTXSID4049321,573-17-1,C14H9Br,255.988763,Active,36.34133385,0.629522152
DTXSID4049323,592-42-7,C6H10,82.07825,Inactive,0,0
DTXSID4049325,597581-48-1,C10H16BF4N,237.131192,Inactive,0,0
DTXSID4049327,605-32-3,C14H8O3,224.047344,Active,71.07827638,1.17040204
DTXSID4049329,608140-12-1,C11H20F6N2O4S2,422.076868,Inactive,0,0
DTXSID4049371,207234-00-2,C6H8N2O9S,283.995051,Inactive,0,0
DTXSID4049373,92146-82-2,C11H15NO2,193.110279,Active,47.20732239,0.980345055
DTXSID4049375,93457-69-3,C9H20BrN,221.077913,Inactive,0,0
DTXSID4049377,938-85-2,C6H7N5O,165.06506,Active,32.60696724,0.778413812
DTXSID4049379,96568-04-6,C10H8Cl2FNO3,278.986527,Inactive,0,0
DTXSID4049400,1210-35-1,C15H12O,208.088815,Active,54.02068223,0.778413812
DTXSID4049402,13520-92-8,Cl2H16O9Zr,319.92184,Inactive,0,0
DTXSID4049404,1934-75-4,C2N3Na,88.998991,Inactive,0,0
DTXSID4049406,2417-72-3,C9H9BrO2,227.978593,Active,80.24568979,0.834524891
DTXSID4049408,27072-45-3,C21H11NO5S,389.035794,Inactive,0,0
DTXSID4049450,NOCAS_49450,, ,Inactive,0,0
DTXSID4049452,NOCAS_49452,, ,Inactive,0,0
DTXSID4049454,NOCAS_49454,, ,Inactive,0,0
DTXSID4049456,NOCAS_49456,, ,Inactive,0,0
DTXSID4049458,NOCAS_49458,, ,Inactive,0,0
DTXSID4049531,NOCAS_49531,, ,Active,57.4547208,1.103007178
DTXSID4049533,NOCAS_49533,, ,Active,29.50909133,0.898853515
DTXSID4049535,NOCAS_49535,, ,Active,26.27544183,1.033686317
DTXSID4049537,NOCAS_49537,, ,Active,49.55820564,1.213464848
DTXSID4049539,NOCAS_49539,, ,Active,68.1823361,1.155369579
DTXSID4051536,105-31-7,C6H10O,98.073165,Inactive,0,0
DTXSID4051580,1121-78-4,C6H7NO,109.052764,Inactive,0,0
DTXSID4051586,1139-30-6,C15H24O,220.182715,Inactive,0,0
DTXSID4051619,122-01-0,C7H4Cl2O,173.96392,Inactive,0,0
DTXSID4051900,2426-54-2,C9H17NO2,171.125929,Inactive,0,0
DTXSID4052132,496-11-7,C9H10,118.07825,Inactive,0,0
DTXSID4052186,540-38-5,C6H5IO,219.93851,Inactive,0,0
DTXSID4052213,551-93-9,C8H9NO,135.068414,Inactive,0,0
DTXSID4052267,1960/1/5,C15H26O6,302.172939,Inactive,0,0
DTXSID4052269,603-36-1,C18H15Sb,352.02119,Active,112.1557762,0.745742291
DTXSID4052342,65-71-4,C5H6N2O2,126.042927,Inactive,0,0
DTXSID4052502,75980-60-8,C22H21O2P,348.127917,Active,30.40523924,2.109059452
DTXSID4052506,763-32-6,C5H10O,86.073165,Inactive,0,0
DTXSID4052550,80-48-8,C8H10O3S,186.035065,Inactive,0,0
DTXSID4052554,81-30-1,C14H4O6,268.000788,Inactive,0,0
DTXSID4057631,123013-22-9,C26H35FO6,462.241767,Active,90.77050537,1.73471066
DTXSID4057633,130726-68-0,C17H22N2OS,302.145285,Active,77.84084834,1.838841426
DTXSID4057635,13912-80-6,C12H17NO3,223.120843,Inactive,0,0
DTXSID4057637,13338-63-1,C11H13NO3,207.089543,Inactive,0,0
DTXSID4057639,137215-12-4,C15H16O6S,324.066759,Inactive,0,0
DTXSID4057681,211915-06-9,C34H41N7O5,627.316917,Active,81.20277066,1.110040644
DTXSID4057683,2127/1/7,C14H17ClN2O3S,328.064841,Active,63.72381528,0.940451958
DTXSID4057685,21440-97-1,C10H10BrNO2,254.989492,Active,64.76237623,1.068670237
DTXSID4057687,22252-43-3,C8H10N2O3S,214.041213,Inactive,0,0
DTXSID4057689,2236-31-9,C27H36O6,456.251189,Inactive,0,0
DTXSID4057710,31127-82-9,C26H26I6N2O10,1287.58557,Inactive,0,0
DTXSID4057712,313348-27-5,C15H18N8O5,390.140016,Inactive,0,0
DTXSID4057714,3158-91-6,C13H8ClNO2,245.024356,Inactive,0,0
DTXSID4057716,32838-28-1,C16H29NO5,315.204573,Inactive,0,0
DTXSID4057718,33045-52-2,C9H11NO5S,245.035794,Inactive,0,0
DTXSID4057760,519-88-0,C17H28N2O2,292.215078,Active,61.19001514,1.125474226
DTXSID4057762,535-65-9,C12H16N4O2S2,312.071468,Inactive,0,0
DTXSID4057764,53786-28-0,C12H14ClN3O,251.08254,Inactive,0,0
DTXSID4057766,53786-46-2,C15H18ClN3O3,323.103669,Active,52.61311724,1.161469004
DTXSID4057768,54029-12-8,C12H15N3O3S,281.083413,Active,28.00706663,0.806817209
DTXSID4057841,84449-80-9,C14H20ClNO3,285.113171,Inactive,0,0
DTXSID4057843,84803-46-3,C11H10ClNO2,223.040006,Inactive,0,0
DTXSID4057845,85-90-5,C10H8O2,160.052429,Inactive,0,0
DTXSID4057847,86408-72-2,C20H27NaO5S,402.147689,Inactive,0,0
DTXSID4057849,88426-33-9,C21H26O3,326.188195,Active,184.2225936,1.187125519
DTXSID4058655,63134-33-8,C19H16O4S,340.07693,Active,185.1616118,0.677031197
DTXSID5020021,616-91-1,C5H9NO3S,163.030314,Inactive,0,0
DTXSID5020023,107-02-8,C3H4O,56.026215,Inactive,0,0
DTXSID5020027,1979/6/1,C3H5NO,71.037114,Inactive,0,0
DTXSID5020029,107-13-1,C3H3N,53.026549,Inactive,0,0
DTXSID5020071,92-67-1,C12H11N,169.089149,Active,107.2618053,0.904669844
DTXSID5020079,3012-65-5,C6H14N2O7,226.080101,Inactive,0,0
DTXSID5020106,50-81-7,C6H8O6,176.032088,Inactive,0,0
DTXSID5020108,50-78-2,C9H8O4,180.042259,Inactive,0,0
DTXSID5020152,100-51-6,C7H8O,108.057515,Inactive,0,0
DTXSID5020154,120-32-1,C13H11ClO,218.049843,Active,36.64513734,1.017385259
DTXSID5020156,3012-37-1,C8H7NS,149.02992,Inactive,0,0
DTXSID5020231,331-39-5,C9H8O4,180.042259,Inactive,0,0
DTXSID5020233,50-14-6,C28H44O,396.339216,Active,103.0598028,0.846448648
DTXSID5020235,10043-52-4,CaCl2,109.900296,Inactive,0,0
DTXSID5020239,145040-37-5,C33H34N6O6,610.253983,Active,123.8616406,0.829566334
DTXSID5020281,100-00-5,C6H4ClNO2,156.993056,Inactive,0,0
DTXSID5020283,95-83-0,C6H7ClN2,142.029776,Active,64.70010988,0.955043621
DTXSID5020287,95-79-4,C7H8ClN,141.034527,Inactive,0,0
DTXSID5020310,80-33-1,C12H8Cl2O3S,301.957121,Active,58.58259472,0.778413812
DTXSID5020312,117279-73-9,C28H29ClN4S,488.180146,Active,59.37260658,1.999653905
DTXSID5020314,2227-13-6,C12H6Cl4S,321.894432,Inactive,0,0
DTXSID5020360,95-33-0,C13H16N2S2,264.075491,Active,88.94412839,0.610583662
DTXSID5020366,427-51-0,C24H29ClO4,416.175437,Active,75.82348043,0.584475512
DTXSID5020368,21739-91-3,C11H8BrNaO4,305.950366,Active,29.70343295,1.286053523
DTXSID5020441,6965-71-5,C9H8Cl2O3,233.98505,Inactive,0,0
DTXSID5020443,94-80-4,C12H14Cl2O3,276.032,Inactive,0,0
DTXSID5020445,1994/11/1,C11H12Cl2O3,262.01635,Inactive,0,0
DTXSID5020447,97-16-5,C12H8Cl2O3S,301.957121,Active,329.2870855,0.7764091
DTXSID5020449,62-73-7,C4H7Cl2O4P,219.945901,Inactive,0,0
DTXSID5020491,1960/11/7,C14H15N3,225.126597,Active,67.79743058,1.399419401
DTXSID5020493,868-85-9,C2H7O3P,110.013281,Inactive,0,0
DTXSID5020497,551-92-8,C5H7N3O2,141.053826,Inactive,0,0
DTXSID5020499,127-19-5,C4H9NO,87.068414,Inactive,0,0
DTXSID5020520,513-37-1,C4H7Cl,90.023628,Inactive,0,0
DTXSID5020528,606-20-2,C7H6N2O4,182.032757,Inactive,0,0
DTXSID5020570,6381-77-7,C6H7NaO6,198.014032,Inactive,0,0
DTXSID5020576,57-63-6,C20H24O2,296.17763,Active,99.32961239,1.08409983
DTXSID5020601,96-45-7,C3H6N2S,102.025169,Inactive,0,0
DTXSID5020603,142-59-6,C4H6N2Na2S4,255.920921,Inactive,0,0
DTXSID5020605,104-76-7,C8H18O,130.135765,Inactive,0,0
DTXSID5020607,117-81-7,C24H38O4,390.27701,Inactive,0,0
DTXSID5020653,548-62-9,C25H30ClN3,407.212826,Inactive,0,0
DTXSID5020730,148-24-3,C9H7NO,145.052764,Active,24.19335046,2.436944736
DTXSID5020732,15687-27-1,C13H18O2,206.13068,Inactive,0,0
DTXSID5020738,87-51-4,C10H9NO2,175.063329,Inactive,0,0
DTXSID5020782,50264-69-2,C15H10Cl2N2O2,320.011933,Active,50.86255756,0.648989904
DTXSID5020784,75330-75-5,C24H36O5,404.256274,Active,81.07023006,1.033686317
DTXSID5020811,7487-94-7,Cl2Hg,271.908348,Active,58.26120687,2.720977842
DTXSID5020813,115-09-3,CH3ClHg,251.962971,Inactive,0,0
DTXSID5020815,57-39-6,C9H18N3OP,215.118749,Inactive,0,0
DTXSID5020819,950-37-8,C6H11N2O4PS3,301.961857,Inactive,0,0
DTXSID5020861,452-86-8,C7H8O2,124.052429,Active,115.8808248,0.720809297
DTXSID5020863,41372-08-1,C20H32N2O11,476.20061,Inactive,0,0
DTXSID5020865,101-14-4,C13H12Cl2N2,266.037754,Active,188.6752833,0.699272352
DTXSID5020867,838-88-0,C15H18N2,226.146999,Active,82.07350085,0.656981674
DTXSID5020869,101-61-1,C17H22N2,254.178299,Active,119.8247785,0.841648371
DTXSID5020944,59-87-0,C6H6N4O4,198.038905,Inactive,0,0
DTXSID5020946,92-55-7,C9H9NO7,243.037902,Inactive,0,0
DTXSID5020948,2122-86-3,C6H3N3O5,197.00727,Inactive,0,0
DTXSID5021093,6452-73-9,C15H24ClNO3,301.144471,Inactive,0,0
DTXSID5021097,2058-46-0,C22H25ClN2O9,496.124858,Inactive,0,0
DTXSID5021120,2257/9/2,C9H9NS,163.04557,Active,355.9827384,0.724941942
DTXSID5021122,1950/6/6,C12H12N2O3,232.084792,Inactive,0,0
DTXSID5021124,108-95-2,C6H6O,94.041865,Inactive,0,0
DTXSID5021126,92-84-2,C12H9NS,199.04557,Active,56.51454505,0.740137983
DTXSID5021128,7227-91-0,C8H11N3,149.095297,Inactive,0,0
DTXSID5021170,36322-90-4,C15H13N3O4S,331.062677,Inactive,0,0
DTXSID5021174,59536-65-1,, ,Active,47.27367984,1.033686317
DTXSID5021201,121-79-9,C10H12O5,212.068473,Active,43.27434711,0.873218047
DTXSID5021209,51-52-5,C7H10N2OS,170.051384,Inactive,0,0
DTXSID5021251,1981/7/2,C7H5NO3S,182.999014,Inactive,0,0
DTXSID5021253,128-44-9,C7H4NNaO3S,204.980958,Inactive,0,0
DTXSID5021255,18559-94-9,C13H21NO3,239.152144,Inactive,0,0
DTXSID5021330,124-64-1,C4H12ClO4P,190.016174,Inactive,0,0
DTXSID5021332,137-26-8,C6H12N2S4,239.988333,Inactive,0,0
DTXSID5021334,509-14-8,CN4O8,195.971613,Inactive,0,0
DTXSID5021336,58-55-9,C7H8N4O2,180.064726,Inactive,0,0
DTXSID5021338,15318-45-3,C12H15Cl2NO5S,355.004799,Inactive,0,0
DTXSID5021380,79-00-5,C2H3Cl3,131.930033,Inactive,0,0
DTXSID5021384,75-69-4,CCl3F,135.904961,Inactive,0,0
DTXSID5021386,1988/6/2,C6H3Cl3O,195.924948,Inactive,0,0
DTXSID5021388,93-76-5,C8H5Cl3O3,253.930427,Inactive,0,0
DTXSID5021411,115-96-8,C6H12Cl3O4P,283.953879,Active,28.87981876,0.778413812
DTXSID5021413,126-72-7,C9H15Br6O4P,691.580824,Active,83.41840639,2.09001508
DTXSID5021415,122-20-3,C9H21NO3,191.152144,Inactive,0,0
DTXSID5021419,73-22-3,C11H12N2O2,204.089878,Inactive,0,0
DTXSID5021461,5970-45-6,C4H10O6Zn,217.97688,Inactive,0,0
DTXSID5021463,14324-55-1,C10H20N2S4Zn,359.980075,Inactive,0,0
DTXSID5021544,95-57-8,C6H5ClO,128.002893,Inactive,0,0
DTXSID5021546,107-94-8,C3H5ClO2,107.997807,Inactive,0,0
DTXSID5021590,143-07-7,C12H24O2,200.17763,Inactive,0,0
DTXSID5021598,111-16-0,C7H12O4,160.073559,Inactive,0,0
DTXSID5021621,116-53-0,C5H10O2,102.06808,Inactive,0,0
DTXSID5021627,1917-15-3,C6H6O3,126.031694,Inactive,0,0
DTXSID5021629,110-93-0,C8H14O,126.104465,Inactive,0,0
DTXSID5021671,594-65-0,C2H2Cl3NO,160.920197,Inactive,0,0
DTXSID5021679,918-00-3,C3H3Cl3O,159.924948,Active,115.5973946,1.044193115
DTXSID5021708,54-21-7,C7H5NaO3,160.013638,Inactive,0,0
DTXSID5021752,75-97-8,C6H12O,100.088815,Inactive,0,0
DTXSID5021754,77-71-4,C5H8N2O2,128.058578,Inactive,0,0
DTXSID5021758,78-51-3,C18H39O7P,398.243341,Active,126.0567848,1.367801717
DTXSID5021831,1999/8/1,C7H7NO2,137.047678,Inactive,0,0
DTXSID5021835,100-10-7,C9H11NO,149.084064,Inactive,0,0
DTXSID5021837,100-37-8,C6H15NO,117.115364,Inactive,0,0
DTXSID5021839,100-46-9,C7H9N,107.073499,Inactive,0,0
DTXSID5021881,107-15-3,C2H8N2,60.068748,Inactive,0,0
DTXSID5021883,107-19-7,C3H4O,56.026215,Inactive,0,0
DTXSID5021885,107-41-5,C6H14O2,118.09938,Inactive,0,0
DTXSID5021889,108-10-1,C6H12O,100.088815,Inactive,0,0
DTXSID5021910,109-97-7,C4H5N,67.042199,Inactive,0,0
DTXSID5021914,110-12-3,C7H14O,114.104465,Inactive,0,0
DTXSID5021916,110-43-0,C7H14O,114.104465,Inactive,0,0
DTXSID5021962,120-07-0,C10H15NO2,181.110279,Inactive,0,0
DTXSID5021968,121-32-4,C9H10O3,166.062994,Inactive,0,0
DTXSID5022061,555-16-8,C7H5NO3,151.026943,Active,51.03676014,0.629470921
DTXSID5022194,2499-95-8,C9H16O2,156.11503,Inactive,0,0
DTXSID5022198,2859-67-8,C8H11NO,137.084064,Inactive,0,0
DTXSID5022227,5407/4/5,C5H13Cl2N,157.042505,Inactive,0,0
DTXSID5022271,17754-90-4,C11H15NO2,193.110279,Active,54.66130152,0.671557532
DTXSID5022279,24544-04-5,C12H19N,177.15175,Inactive,0,0
DTXSID5022306,8065-48-3,C16H38O6P2S4,516.102648,Inactive,0,0
DTXSID5022308,446-72-0,C15H10O5,270.052823,Active,444.1229085,0.950669698
DTXSID5022437,500-38-9,C18H22O4,302.151809,Active,69.17250399,0.896900393
DTXSID5022439,81-90-3,C20H16O4,320.104859,Inactive,0,0
DTXSID5022485,14868-03-2,C14H10Cl2O2,280.005785,Active,151.9496212,0.654018649
DTXSID5022489,140-10-3,C9H8O2,148.052429,Inactive,0,0
DTXSID5022510,1570-64-5,C7H7ClO,142.018542,Inactive,0,0
DTXSID5022560,61-19-8,C10H14N5O7P,347.063085,Inactive,0,0
DTXSID5022641,1134-47-0,C10H12ClNO2,213.055656,Inactive,0,0
DTXSID5022643,57-44-3,C8H12N2O3,184.084792,Inactive,0,0
DTXSID5022647,73-48-3,C15H14F3N3O4S2,421.037783,Inactive,0,0
DTXSID5022649,5003-48-5,C17H15NO5,313.095023,Inactive,0,0
DTXSID5022699,28395-03-1,C17H20N2O5S,364.109293,Inactive,0,0
DTXSID5022724,522-97-4,C20H21NO4,339.147058,Active,32.69477863,0.90447408
DTXSID5022774,55268-75-2,C16H16N4O8S,424.068885,Inactive,0,0
DTXSID5022801,773-76-2,C9H5Cl2NO,212.974819,Active,123.9061493,1.074975946
DTXSID5022851,2058-52-8,C18H18ClN3S,343.090997,Active,43.07426843,1.064382625
DTXSID5022855,5786-21-0,C18H19ClN4,326.129824,Inactive,0,0
DTXSID5022857,1953/6/5,C21H28O5,360.193674,Inactive,0,0
DTXSID5022932,22494-42-4,C13H8F2O3,250.04415,Inactive,0,0
DTXSID5022934,20830-75-5,C41H64O14,780.429607,Inactive,0,0
DTXSID5022980,483-18-1,C29H40N2O4,480.298808,Active,92.27940285,4.286539435
DTXSID5022982,75847-73-3,C20H28N2O5,376.199822,Inactive,0,0
DTXSID5022984,74011-58-8,C15H17FN4O3,320.128469,Inactive,0,0
DTXSID5022986,51-43-4,C9H13NO3,183.089543,Inactive,0,0
DTXSID5023031,519-37-9,C9H12N4O3,224.09094,Inactive,0,0
DTXSID5023033,33125-97-2,C14H16N2O2,244.121178,Active,66.0360056,0.898823425
DTXSID5023035,33419-42-0,C29H32O13,588.184291,Active,42.9805682,0.782174472
